1000,16,8,0.50549,1.1535,0.6438,1.7344e-006,1,1.7344e-006,1,1.7344e-006,1
1000,32,16,0.99049,2.3842,1.214,1.7344e-006,1,1.7344e-006,1,1.7344e-006,1
1000,64,32,1.9423,4.9496,2.288,1.7344e-006,1,1.7344e-006,1,1.7344e-006,1
1000,128,64,4.2983,10.285,4.5905,1.7344e-006,1,1.7344e-006,1,1.7344e-006,1
1000,256,128,8.454,21.255,9.2638,1.7344e-006,1,1.7344e-006,1,1.7344e-006,1
1000,512,256,17.081,44.765,19.179,1.7344e-006,1,6.9838e-006,1,1.7344e-006,1
1000,1000,256,31.067,47.073,19.883,1.7344e-006,1,1.7344e-006,1,1.7344e-006,1
1000,1000,500,30.479,88.641,32.844,1.7344e-006,1,5.7517e-006,1,1.7344e-006,1
